replication,delta_E
5703,-0.263345496529715
5704,-0.2816347501902266
5705,-0.25868430509975604
5706,-0.3064058431142198
5707,-0.36088749600983827
5708,-0.17307431426608583
5709,-0.2717917401494668
5710,-0.16841558715810703
5711,-0.22272457421373248
5712,-0.23886439221112102
5713,-0.310834565347211
5714,-0.016190379793035267
5715,-0.12300728999170807
5716,-0.30056830663767564
5717,-0.18387087416344913
5718,-0.3663748494820361
5719,-0.2620461579048866
5720,-0.26666376793685054
5721,-0.41749355843976105
5722,-0.2894356761114601
5723,-0.22813035935477272
5724,-0.29696067848114005
5725,-0.3027919976620197
5726,-0.318019400008976
5727,-0.20149714266816754
5728,-0.1415950923347683
5729,-0.3045226368482173
5730,-0.4694128547357979
5731,-0.261718075174754
5732,-0.3181973907022154
5733,-0.19126135645859393
5734,-0.2191907476993448
5735,-0.3095963273368451
5736,-0.16884878840519302
5737,-0.24098499361324444
5738,-0.07793307927639521
5739,-0.16892021580430744
5740,-0.31688295609439404
5741,-0.2764003661939319
5742,-0.15834277086126117
5743,-0.10189079311958299
5744,-0.29614407754138267
5745,-0.31117534238617434
5746,-0.41262983918539403
5747,-0.25297562174679605
5748,-0.1780062634978048
5749,0.03794963114136483
5750,-0.24764581599490856
5751,-0.3486449562075501
5752,-0.22170781312604776
5753,-0.2711759903260644
5754,-0.14955462635082395
5755,-0.2642287052900332
5756,0.12590927426824777
5757,-0.4218918534704684
5758,-0.2675497076108426
5759,-0.32569088949266073
5760,-0.2128640682101033
5761,-0.23158064929380423
5762,-0.3353304121050422
5763,-0.19173932464486182
5764,-0.29354714286032324
5765,-0.27492866451843484
5766,-0.3615915900591415
5767,-0.16477326892157398
5768,-0.2226316552972883
5769,-0.032246308529499446
5770,-0.2984408756096565
5771,-0.18913615502452363
5772,-0.1562117155294428
5773,-0.23759575479666387
5774,-0.3093501923705105
5775,-0.2691844472120119
5776,-0.07329377026790052
5777,-0.2976739859056538
5778,-0.00636112171649975
5779,-0.2074524644309199
5780,-0.346362583372638
5781,-0.1529163229566712
5782,-0.3161597193131867
5783,-0.23700883780351362
5784,-0.20261292784884433
5785,-0.267789570037488
5786,-0.17535733122641306
5787,-0.3061512822519649
5788,-0.23186651113934448
5789,-0.22595645552976268
5790,-0.22455109604568513
5791,-0.32984235346047996
5792,-0.25584753135178173
5793,-0.2555939848545606
5794,-0.1713956074780734
5795,-0.16469659472906673
5796,-0.2966722684763369
5797,-0.2660592978369251
5798,-0.0006902012005382144
5799,-0.11458804877262699
5800,-0.10529955514863518
5801,-0.29201826544862985
5802,-0.14149242915672017
5803,-0.33339000565911925
5804,-0.40477282509420437
5805,-0.35428539066247006
5806,-0.3190624102221244
5807,-0.1443227399643461
5808,-0.28668390015028916
5809,-0.27482477017452883
5810,-0.31815312255573425
5811,-0.41356973643068146
5812,-0.2376278306537591
5813,-0.27840010567686513
5814,-0.282306189145755
5815,-0.5244899783752983
5816,-0.343408912414471
5817,-0.17038477009864061
5818,-0.21957424305289683
5819,-0.2849854526213182
5820,-0.15034720233862295
5821,-0.2093610522115376
5822,-0.24488215724841755
5823,-0.27930609699118913
5824,-0.21329288039600763
5825,-0.2839864223853802
5826,-0.3899539306210267
5827,-0.24929988769043832
5828,-0.3186626945046838
5829,-0.17766387429900196
5830,-0.14786037785142933
5831,0.051479579370495694
5832,-0.21873200914823943
5833,-0.21991284313566206
5834,-0.07900937566844775
5835,-0.427409877990817
5836,-0.025918837418620392
5837,-0.24660004009865816
5838,-0.2671648040034375
5839,-0.28639665071830833
5840,-0.07968989375711016
5841,-0.2889632906700686
5842,-0.24266502866130069
5843,-0.3267444258690596
5844,-0.26817306579438877
5845,-0.15904324034813327
5846,-0.2362359968149544
5847,-0.3353681518730633
5848,-0.1428295855712882
5849,-0.309126102471644
5850,-0.3073652218465734
5851,-0.3820583872886933
5852,-0.19501995355215254
5853,-0.29558970465945694
5854,-0.25032815964342375
5855,-0.05220751075547175
5856,-0.2920649762607071
5857,-0.40208304321704597
5858,-0.3139479282057852
5859,-0.12657788216394925
5860,-0.2887920018786757
5861,-0.31401913197669823
5862,-0.22291664092902355
5863,-0.16372503648930145
5864,-0.19056971505500991
5865,-0.24905989722375216
5866,-0.0882855514019957
5867,-0.12687017458568664
5868,-0.2692611329337759
5869,-0.1469612586989666
5870,-0.22561112800688088
5871,-0.3478522132428052
5872,-0.19548954947561786
5873,-0.07638295022439587
5874,-0.2481680510063613
5875,-0.2017463433770322
5876,-0.30700506643092185
5877,-0.4144233549392662
5878,-0.18066786835819806
5879,-0.3153339461941047
5880,-0.41346518469954135
5881,-0.2608340101392586
5882,-0.31271292811381834
5883,-0.32019533789698285
5884,-0.167210096533306
5885,-0.19003295750820245
5886,-0.2625295421549055
5887,-0.3787048066954158
5888,-0.007520558784739776
5889,-0.08499093080792207
5890,-0.17085366125548745
5891,-0.16030714703698032
5892,-0.01414676789316201
5893,-0.3006011355339701
5894,-0.1674977886622514
5895,-0.3108414420871495
5896,0.03832189677873906
5897,-0.20145146243254697
5898,-0.1715969003168013
5899,-0.6339721644138444
5900,-0.054913599987580566
5901,-0.20063188760527625
5902,-0.19791001852108267
5903,-0.2942270485481993
5904,-0.09870481734689296
5905,-0.297037679781071
5906,-0.2382173192696084
5907,-0.21817560006059705
5908,-0.07447933753442637
5909,-0.26589326797431573
5910,-0.011421706567123319
5911,-0.2756364366871645
5912,-0.3000874379322593
5913,-0.3157812978139606
5914,-0.17156156246497267
5915,-0.08311743240457134
5916,-0.049308666495399354
5917,-0.09868210506382336
5918,-0.13006101040623338
5919,-0.25821636025616285
5920,-0.21985249087723302
5921,-0.35640013303085155
5922,-0.3772076767616526
5923,-0.2045862030814151
5924,-0.12497680013840295
5925,-0.20193757088182054
5926,-0.34824324544964413
5927,-0.1721968026729963
5928,-0.2696114601082652
5929,-0.1852016161258986
5930,-0.3024739479026701
5931,-0.3495958364672766
5932,-0.22208258008486148
5933,-0.23913132976866
5934,-0.3014380671087848
5935,-0.23993883449640302
5936,-0.1307448449810598
5937,-0.3441260097281836
5938,-0.18312372128755708
5939,-0.12352867676682411
5940,-0.13636780481457436
5941,-0.26486002218852905
5942,-0.25973774348363665
5943,-0.24408873350009247
5944,-0.17102110288874445
5945,-0.04258039535596593
5946,-0.29397628467325565
5947,-0.22625546946018904
5948,-0.30848396336993594
5949,-0.2032254099723187
5950,-0.3453252243502018
5951,-0.3761181822360425
5952,-0.38778739488833347
5953,-0.23127321930456365
5954,-0.20689932676103684
5955,-0.3111312694686938
5956,-0.2661440380627853
5957,0.07143065162043094
5958,-0.16136177306013402
5959,-0.2509354448331467
5960,-0.42056437727190077
5961,-0.1666167739489801
5962,-0.21399005006870508
5963,-0.2899246813732595
5964,-0.2954457047288886
5965,-0.43089752237796947
5966,-0.25926890777065165
5967,-0.09959515854493994
5968,-0.4014802432280753
5969,-0.2376824058990958
5970,-0.1832628522214957
5971,-0.27827758445872364
5972,-0.0524283225588413
5973,-0.2750496407596326
5974,-0.10595228906125018
5975,-0.12564746474115357
5976,-0.24771209352201476
5977,-0.025121986669073126
5978,-0.2758954488897346
5979,-0.32311792547662815
5980,-0.04797781990450675
5981,-0.08306216327125425
5982,-0.14570268750204102
5983,-0.18540631881088585
5984,-0.2390248349113502
5985,-0.041431453879519395
5986,-0.23840309446768548
5987,-0.25743693315535965
5988,-0.2756175924994221
5989,-0.3132445657027207
5990,-0.4777769998200962
5991,-0.015346484020192718
5992,-0.12752768779961185
5993,-0.05270625314429752
5994,-0.3345612336099348
5995,-0.31786339405831676
5996,-0.16979119486697852
5997,-0.10228726105991315
5998,-0.12672360220701007
5999,-0.324963437065925
6000,-0.3182677834590219
6001,-0.42428726797058863
6002,0.05420891884655126
6003,-0.21427135728672145
6004,0.048235765814277166
6005,-0.3687937070305289
6006,-0.33094775597565046
6007,-0.20509187964864967
6008,-0.41908285084638286
6009,-0.25168000832140675
6010,-0.04171029447872898
6011,-0.28603056548763467
6012,-0.008365292193174115
6013,-0.24720301251674556
6014,-0.29124390799027056
6015,-0.46756745084693885
6016,-0.3387182952756191
6017,-0.24599712443580687
6018,-0.27414488875819226
6019,-0.040537737697066055
6020,-0.2918265897758029
6021,0.004215582846069439
6022,-0.14836040830739186
6023,-0.018673853229764517
6024,-0.4553971362139906
6025,-0.20702689553369183
6026,-0.20162330039800064
6027,-0.29009746691485777
6028,-0.35171707000366187
6029,-0.10009997777228001
6030,-0.2016558391314221
6031,-0.25670395112269906
6032,-0.04765826015773739
6033,-0.10065372215256854
6034,-0.3154804224699332
6035,-0.29201471201630486
6036,-0.06764983489057502
6037,-0.47486431788608596
6038,-0.4237354917190448
6039,-0.20015383186793245
6040,-0.4629217576209145
6041,-0.22315624951860127
6042,-0.20311330148516787
6043,-0.30229560023272484
6044,-0.05063762725001598
6045,-0.24431767452546785
6046,-0.1971016097606979
6047,-0.16445126412001826
6048,-0.3421560794142409
6049,-0.07094793830764581
6050,-0.37039260332031987
6051,-0.25632682897351017
6052,-0.2072127688348163
6053,-0.2753865395226806
6054,-0.19385552019868457
6055,-0.12389512384861541
6056,-0.36619946800233777
6057,-0.11294211164923851
6058,-0.1497119738088796
6059,-0.15303604447022792
6060,-0.11943309477371297
6061,-0.2845111449996852
6062,-0.10019002224433815
6063,-0.12148969675807862
6064,-0.16149805287722438
6065,-0.2990897666888555
6066,-0.1629696654221014
6067,-0.16338187451957473
6068,-0.10451030240010295
6069,-0.32809082670426026
6070,-0.06273637392565402
6071,-0.21184802797917307
6072,-0.2400925616416921
6073,-0.16591958708107063
6074,0.04529280631167859
6075,-0.17457478241181074
6076,-0.03385035013862526
6077,-0.23805864260581597
6078,-0.30291695810146835
6079,-0.24866131521387438
6080,-0.37233462736874323
6081,-0.21186272844147522
6082,0.028507967925408932
6083,-0.2860936396769981
6084,-0.4881526873462441
6085,-0.23087622061101581
6086,-0.2416499414361782
6087,-0.3297294474020956
6088,-0.4185468893153139
6089,-0.23471012159716723
6090,-0.17996868481770592
6091,-0.11554304253978058
6092,-0.16565444979457028
6093,-0.24926264544126472
6094,-0.3608623066749915
6095,-0.12463024097730231
6096,-0.2579857110485749
6097,-0.03014596505839941
6098,-0.2851674029526206
6099,-0.23970748332930694
6100,-0.3576955113431729
6101,-0.3359947064135549
6102,-0.31827872431556603
6103,-0.0028109881312705864
6104,-0.31840926150409216
6105,-0.242469287885664
6106,-0.36255926436609603
6107,-0.2754878262916219
6108,-0.24786164008581765
6109,-0.12909925344391185
6110,-0.1365354304895407
6111,-0.21154577140437772
6112,-0.23018273358243926
6113,-0.327869173946898
6114,-0.37182753694433684
6115,-0.3280009974599758
6116,-0.2211812839635679
6117,-0.14714473207632203
6118,-0.3193069712357699
6119,-0.4121904617993908
6120,-0.22815241359968458
6121,-0.17559040363771258
6122,-0.17904617160641328
6123,-0.1007484559840382
6124,-0.171501298335384
6125,-0.09976694577515548
6126,-0.1786365907905933
6127,-0.11555303475829166
6128,-0.2592611881283004
6129,-0.3048610880234476
6130,-0.12470965485146784
6131,-0.2684312034966072
6132,-0.29117333097443054
6133,-0.33647140489238203
6134,-0.2983924163953202
6135,-0.3311626649792341
6136,-0.21347051729534589
6137,-0.2679293091494783
6138,-0.288140374119715
6139,-0.1950366204212703
6140,-0.35172299722639766
6141,-0.18615722527968787
6142,-0.2970921421673102
6143,-0.21481540855969664
6144,-0.2277920913084351
6145,-0.26500316264033297
6146,-0.2649448878961254
6147,-0.3675581407594233
6148,-0.34143335795686464
6149,-0.21474724761234068
6150,-0.09880475585967446
6151,-0.27974692402080087
6152,-0.2550605016476203
6153,-0.23767302304293866
6154,-0.357632404860737
6155,-0.08461861714409748
6156,-0.3132142413939604
6157,-0.26546203359304466
6158,-0.15873696386840494
6159,-0.23483594080092077
6160,0.023486662561080125
6161,-0.2025320055239653
6162,-0.20973089881555781
6163,-0.1737522874290888
6164,-0.3978394523116899
6165,-0.14752640240076598
6166,0.027353872559247896
6167,-0.31621871989410744
6168,-0.27206449335263305
6169,-0.13888776246843995
6170,-0.26233606365016
6171,-0.16423082094307057
6172,0.07637044574090257
6173,-0.09155171144407188
6174,-0.3733018827568404
6175,-0.3627250634033844
6176,-0.13485006955071382
6177,-0.26893815119105174
6178,-0.23031741750774193
6179,-0.20944753510100583
6180,-0.08780477907270413
6181,-0.16130829772633049
6182,-0.29307707477533707
6183,-0.24346629753386967
6184,-0.30484623283364487
6185,-0.282360729082992
6186,-0.22759566488171762
6187,-0.3458033927304848
6188,-0.26960459621302796
6189,-0.4216416117574457
6190,-0.2590429499717739
6191,-0.09576036387396494
6192,-0.3451758427837898
6193,-0.33387694520266453
6194,-0.30413892372247303
6195,-0.5748363481399488
6196,-0.2082983510422389
6197,-0.3101822108722235
6198,-0.3358378850791197
6199,-0.31135279166733937
6200,-0.2609689482549927
6201,-0.3930270200441032
6202,-0.10415903258971491
6203,-0.3272220132551377
6204,-0.2622584252605911
6205,0.1608403182301701
6206,-0.2673646620653852
6207,-0.11750412204026066
6208,-0.17591210644777663
6209,-0.2948091353988325
6210,-0.12222323651691276
6211,-0.31507700883294537
6212,-0.24135187235604819
6213,-0.2046996443186654
6214,-0.3998444971825992
6215,-0.23057970354855864
6216,-0.2422161038991105
6217,-0.3179309527153188
6218,-0.21185108684482876
6219,-0.2645885751510273
6220,-0.22289858245214944
6221,-0.3129024581373025
6222,-0.45362250544618465
6223,-0.30005723653978533
6224,-0.23296147833980327
6225,-0.014821019447468903
6226,-0.2604619302244788
6227,-0.16877413895403606
6228,-0.2866976394526482
6229,-0.33807151874611446
6230,-0.2503768268762656
6231,-0.2933351240587483
6232,-0.2541882111984604
6233,-0.07109295505717125
6234,-0.2398399943881414
6235,-0.1801828374378989
6236,-0.11075710218243869
6237,-0.19574373295997108
6238,-0.38669305753203675
6239,-0.33799206954255034
6240,-0.23763833881913857
6241,-0.11163376333339095
6242,-0.23574067058876777
6243,-0.40161294765677125
6244,-0.44490418983425994
6245,-0.3329813162154799
6246,-0.25957317982469036
6247,-0.1581865773448842
6248,-0.22800886196134354
6249,-0.12208935931882126
6250,-0.2892329178070055
6251,-0.2883808165516154
6252,-0.22551939176788427
6253,-0.21577479948580758
6254,-0.11598789060746967
6255,-0.20444360438097728
6256,-0.26272209769387805
6257,-0.32680544674335393
6258,-0.36515042362473477
6259,-0.30675663701661404
6260,-0.2993090775906415
6261,-0.26520343569274824
6262,-0.2622402224634613
6263,-0.20637399210800586
6264,-0.1544582411659183
6265,-0.20978201538465338
6266,-0.2953049594316427
6267,-0.41223278752260467
6268,-0.26036361798608826
6269,-0.21562551641412603
6270,-0.38957925364960944
6271,-0.1661296969655101
6272,-0.33897240816887847
6273,-0.2349975207687956
6274,-0.14262248767152547
6275,-0.2268839610806997
6276,-0.42431767871052667
6277,-0.22434735112697213
6278,-0.28843976245683006
6279,-0.23364284185195017
6280,-0.18134090601468045
6281,-0.27209992163124
6282,-0.2605679432700935
6283,-0.34392123867435487
6284,-0.19477320029454825
6285,-0.34382309393987637
6286,-0.22929504961654076
6287,-0.06423320783187779
6288,-0.36223762483451166
6289,-0.2552347440048877
6290,0.015029779812624046
6291,-0.09325327682200918
6292,0.08561591459253834
6293,-0.10396716732471974
6294,-0.44203452623811035
6295,-0.27415015744257276
6296,-0.2527444185987524
6297,-0.34356960076530546
6298,-0.3094986973180915
6299,-0.3266394981393657
6300,-0.1108809988527615
6301,-0.20424461151556952
6302,-0.29893192260120044
6303,-0.12821320345957302
6304,0.16231183096673737
6305,-0.31209233387955754
6306,-0.1865411740275422
6307,-0.01024484564518833
6308,-0.18488279758553047
6309,-0.2356419880157237
6310,-0.2471877817059845
6311,-0.3114507771147072
6312,-0.25673888603398787
6313,-0.24950564933614006
6314,-0.2716965079084135
6315,-0.37982983597020004
6316,-0.2601650001719084
6317,-0.21544342228909813
6318,-0.3189282286554965
6319,-0.3188562739143975
6320,-0.26465829286634274
6321,-0.31420517468989895
6322,-0.3003620838540503
6323,-0.26524503556032486
6324,-0.4552662726754112
6325,-0.26472546168221167
6326,-0.17264265548482394
6327,-0.3229965474549551
6328,-0.4134725784007309
6329,-0.31525012965093385
6330,-0.2892631828568146
6331,-0.34772907557184923
6332,-0.1806815846168248
6333,-0.2532149836122819
6334,-0.384705571401949
6335,-0.12596803204242585
6336,-0.32455755783702567
6337,-0.10161937290970265
6338,-0.033698900134228923
6339,-0.13490777382628566
6340,-0.35062346384798376
6341,-0.2802107765506837
6342,-0.3025980083596285
6343,-0.24590654981980486
6344,-0.3780593520434471
6345,-0.11131989594680672
6346,0.04313034265651536
6347,-0.1325156767113046
6348,-0.21738074450762832
6349,-0.2771214184787797
6350,-0.28447753292429806
6351,-0.2225608592401011
6352,-0.19358671870536734
6353,-0.1669490378688337
6354,0.08106098769061562
6355,-0.2458533678000233
6356,-0.17059871675380026
6357,-0.3638734776140263
6358,-0.3228229807779453
6359,-0.14348944742205733
6360,-0.02872342709718242
6361,-0.08553550607306074
6362,-0.1800941526288707
6363,-0.13067470844995388
6364,-0.23224417418392843
6365,-0.3132327465313559
6366,-0.41016750316962697
6367,-0.5098564951017115
6368,-0.5243135799559165
6369,-0.23830337729130346
6370,-0.10811486674008651
6371,0.07725592689990007
6372,-0.38689887790624405
6373,-0.33426490286275456
6374,-0.13013331279493606
6375,-0.24658811599439084
6376,-0.18009738566431982
6377,-0.2648109454502907
6378,-0.2283629773306664
6379,-0.05907981713309268
6380,-0.327394701737469
